Passenger_Record_ID,Flight_ID,Passenger_Count,Ticket_Class,Ticket_Revenue
7399,7399,113,Business,904000
7400,7400,158,Economy,474000
7401,7401,106,Economy,318000
7402,7402,197,Business,1576000
7403,7403,110,Economy,330000
7404,7404,74,Business,592000
7405,7405,127,Economy,381000
7406,7406,76,Economy,228000
7407,7407,224,Economy,672000
7408,7408,148,Economy,444000
7409,7409,77,Economy,231000
7410,7410,183,Economy,549000
7411,7411,90,Business,720000
7412,7412,108,Business,864000
7413,7413,127,Business,1016000
7414,7414,238,Economy,714000
7415,7415,98,Economy,294000
7416,7416,157,Business,1256000
7417,7417,149,Economy,447000
7418,7418,54,Business,432000
7419,7419,60,Business,480000
7420,7420,135,Business,1080000
7421,7421,89,Economy,267000
7422,7422,163,Business,1304000
7423,7423,119,Economy,357000
7424,7424,216,Business,1728000
7425,7425,119,Economy,357000
7426,7426,159,Economy,477000
7427,7427,69,Business,552000
7428,7428,181,Economy,543000
7429,7429,62,Economy,186000
7430,7430,98,Business,784000
7431,7431,125,Business,1000000
7432,7432,58,Business,464000
7433,7433,108,Economy,324000
7434,7434,165,Business,1320000
7435,7435,52,Economy,156000
7436,7436,60,Business,480000
7437,7437,54,Business,432000
7438,7438,212,Business,1696000
7439,7439,162,Business,1296000
7440,7440,201,Economy,603000
7441,7441,247,Economy,741000
7442,7442,131,Economy,393000
7443,7443,174,Business,1392000
7444,7444,183,Economy,549000
7445,7445,135,Economy,405000
7446,7446,91,Economy,273000
7447,7447,92,Economy,276000
7448,7448,191,Economy,573000
7449,7449,74,Business,592000
7450,7450,67,Economy,201000
7451,7451,201,Economy,603000
7452,7452,240,Business,1920000
7453,7453,155,Economy,465000
7454,7454,50,Business,400000
7455,7455,64,Economy,192000
7456,7456,231,Economy,693000
7457,7457,83,Economy,249000
7458,7458,229,Business,1832000
7459,7459,51,Economy,153000
7460,7460,213,Business,1704000
7461,7461,200,Business,1600000
7462,7462,201,Economy,603000
7463,7463,159,Economy,477000
7464,7464,209,Economy,627000
7465,7465,100,Business,800000
7466,7466,95,Economy,285000
7467,7467,190,Business,1520000
7468,7468,146,Business,1168000
7469,7469,155,Economy,465000
7470,7470,63,Business,504000
7471,7471,66,Business,528000
7472,7472,171,Economy,513000
7473,7473,193,Economy,579000
7474,7474,209,Business,1672000
7475,7475,156,Economy,468000
7476,7476,61,Business,488000
7477,7477,180,Business,1440000
7478,7478,124,Business,992000
7479,7479,230,Business,1840000
7480,7480,92,Business,736000
7481,7481,182,Economy,546000
7482,7482,224,Economy,672000
7483,7483,76,Business,608000
7484,7484,176,Economy,528000
7485,7485,229,Economy,687000
7486,7486,105,Economy,315000
7487,7487,153,Economy,459000
7488,7488,129,Business,1032000
7489,7489,117,Business,936000
7490,7490,140,Economy,420000
7491,7491,64,Business,512000
7492,7492,196,Business,1568000
7493,7493,75,Business,600000
7494,7494,222,Business,1776000
7495,7495,59,Business,472000
7496,7496,147,Economy,441000
7497,7497,151,Business,1208000
7498,7498,203,Business,1624000
7499,7499,185,Business,1480000
7500,7500,129,Economy,387000
7501,7501,81,Economy,243000
7502,7502,70,Business,560000
7503,7503,145,Business,1160000
7504,7504,94,Economy,282000
7505,7505,232,Business,1856000
7506,7506,61,Economy,183000
7507,7507,225,Business,1800000
7508,7508,152,Business,1216000
7509,7509,236,Business,1888000
7510,7510,123,Business,984000
7511,7511,119,Economy,357000
7512,7512,86,Business,688000
7513,7513,161,Economy,483000
7514,7514,208,Economy,624000
7515,7515,180,Economy,540000
7516,7516,118,Economy,354000
7517,7517,147,Economy,441000
7518,7518,236,Business,1888000
7519,7519,82,Economy,246000
7520,7520,85,Economy,255000
7521,7521,52,Business,416000
7522,7522,180,Economy,540000
7523,7523,155,Economy,465000
7524,7524,236,Business,1888000
7525,7525,231,Economy,693000
7526,7526,77,Economy,231000
7527,7527,186,Business,1488000
7528,7528,75,Economy,225000
7529,7529,206,Economy,618000
7530,7530,59,Business,472000
7531,7531,204,Business,1632000
7532,7532,240,Economy,720000
7533,7533,158,Business,1264000
7534,7534,111,Economy,333000
7535,7535,145,Economy,435000
7536,7536,195,Business,1560000
7537,7537,230,Economy,690000
7538,7538,135,Business,1080000
7539,7539,194,Business,1552000
7540,7540,98,Business,784000
7541,7541,203,Business,1624000
7542,7542,54,Business,432000
7543,7543,122,Economy,366000
7544,7544,93,Economy,279000
7545,7545,201,Economy,603000
7546,7546,234,Business,1872000
7547,7547,170,Business,1360000
7548,7548,56,Business,448000
7549,7549,69,Business,552000
7550,7550,233,Business,1864000
7551,7551,157,Economy,471000
7552,7552,249,Business,1992000
7553,7553,196,Business,1568000
7554,7554,113,Business,904000
7555,7555,92,Economy,276000
7556,7556,93,Economy,279000
7557,7557,202,Economy,606000
7558,7558,66,Business,528000
7559,7559,88,Business,704000
7560,7560,202,Business,1616000
7561,7561,148,Economy,444000
7562,7562,88,Business,704000
7563,7563,88,Business,704000
7564,7564,236,Economy,708000
7565,7565,243,Economy,729000
7566,7566,65,Economy,195000
7567,7567,102,Economy,306000
7568,7568,155,Economy,465000
7569,7569,206,Economy,618000
7570,7570,243,Economy,729000
7571,7571,59,Economy,177000
7572,7572,51,Business,408000
7573,7573,190,Economy,570000
7574,7574,231,Business,1848000
7575,7575,51,Economy,153000
7576,7576,219,Business,1752000
7577,7577,63,Business,504000
7578,7578,100,Business,800000
7579,7579,157,Business,1256000
7580,7580,98,Economy,294000
7581,7581,215,Economy,645000
7582,7582,211,Business,1688000
7583,7583,78,Business,624000
7584,7584,160,Economy,480000
7585,7585,173,Economy,519000
7586,7586,113,Economy,339000
7587,7587,72,Business,576000
7588,7588,72,Business,576000
7589,7589,65,Economy,195000
7590,7590,93,Economy,279000
7591,7591,109,Business,872000
7592,7592,248,Economy,744000
7593,7593,158,Economy,474000
7594,7594,114,Economy,342000
7595,7595,196,Business,1568000
7596,7596,222,Business,1776000
7597,7597,146,Economy,438000
7598,7598,147,Business,1176000
7599,7599,178,Economy,534000
7600,7600,61,Business,488000
7601,7601,202,Economy,606000
7602,7602,136,Business,1088000
7603,7603,138,Business,1104000
7604,7604,137,Business,1096000
7605,7605,187,Economy,561000
7606,7606,243,Economy,729000
7607,7607,210,Business,1680000
7608,7608,179,Economy,537000
7609,7609,181,Economy,543000
7610,7610,200,Business,1600000
7611,7611,159,Economy,477000
7612,7612,90,Business,720000
7613,7613,87,Economy,261000
7614,7614,105,Business,840000
7615,7615,221,Business,1768000
7616,7616,241,Business,1928000
7617,7617,73,Economy,219000
7618,7618,142,Business,1136000
7619,7619,218,Business,1744000
7620,7620,77,Business,616000
7621,7621,111,Business,888000
7622,7622,192,Economy,576000
7623,7623,239,Economy,717000
7624,7624,59,Business,472000
7625,7625,177,Economy,531000
7626,7626,78,Economy,234000
7627,7627,208,Economy,624000
7628,7628,112,Economy,336000
7629,7629,136,Business,1088000
7630,7630,195,Business,1560000
7631,7631,56,Economy,168000
7632,7632,204,Business,1632000
7633,7633,186,Business,1488000
7634,7634,69,Economy,207000
7635,7635,166,Economy,498000
7636,7636,141,Business,1128000
7637,7637,99,Economy,297000
7638,7638,238,Business,1904000
7639,7639,116,Business,928000
7640,7640,158,Economy,474000
7641,7641,194,Economy,582000
7642,7642,148,Economy,444000
7643,7643,198,Economy,594000
7644,7644,209,Business,1672000
7645,7645,97,Economy,291000
7646,7646,215,Business,1720000
7647,7647,77,Economy,231000
7648,7648,237,Economy,711000
7649,7649,119,Economy,357000
7650,7650,107,Economy,321000
7651,7651,247,Economy,741000
7652,7652,230,Economy,690000
7653,7653,59,Business,472000
7654,7654,51,Business,408000
7655,7655,202,Economy,606000
7656,7656,215,Economy,645000
7657,7657,50,Economy,150000
7658,7658,129,Economy,387000
7659,7659,139,Business,1112000
7660,7660,122,Business,976000
7661,7661,62,Business,496000
7662,7662,120,Business,960000
7663,7663,50,Business,400000
7664,7664,208,Economy,624000
7665,7665,244,Economy,732000
7666,7666,105,Business,840000
7667,7667,196,Business,1568000
7668,7668,53,Economy,159000
7669,7669,77,Economy,231000
7670,7670,93,Economy,279000
7671,7671,79,Business,632000
7672,7672,85,Economy,255000
7673,7673,230,Business,1840000
7674,7674,155,Business,1240000
7675,7675,171,Business,1368000
7676,7676,236,Business,1888000
7677,7677,245,Business,1960000
7678,7678,53,Business,424000
7679,7679,60,Business,480000
7680,7680,102,Business,816000
7681,7681,173,Business,1384000
7682,7682,137,Business,1096000
7683,7683,103,Economy,309000
7684,7684,133,Economy,399000
7685,7685,94,Economy,282000
7686,7686,194,Economy,582000
7687,7687,113,Economy,339000
7688,7688,235,Economy,705000
7689,7689,62,Economy,186000
7690,7690,228,Business,1824000
7691,7691,101,Business,808000
7692,7692,192,Business,1536000
7693,7693,181,Business,1448000
7694,7694,131,Business,1048000
7695,7695,156,Economy,468000
7696,7696,58,Economy,174000
7697,7697,161,Economy,483000
7698,7698,169,Economy,507000
7699,7699,116,Economy,348000
7700,7700,131,Economy,393000
7701,7701,234,Economy,702000
7702,7702,150,Business,1200000
7703,7703,169,Economy,507000
7704,7704,206,Business,1648000
7705,7705,224,Economy,672000
7706,7706,165,Business,1320000
7707,7707,163,Economy,489000
7708,7708,182,Economy,546000
7709,7709,160,Economy,480000
7710,7710,247,Economy,741000
7711,7711,241,Business,1928000
7712,7712,108,Business,864000
7713,7713,84,Business,672000
7714,7714,54,Business,432000
7715,7715,99,Business,792000
7716,7716,109,Business,872000
7717,7717,64,Economy,192000
7718,7718,157,Economy,471000
7719,7719,164,Business,1312000
7720,7720,152,Business,1216000
7721,7721,201,Business,1608000
7722,7722,70,Business,560000
7723,7723,51,Economy,153000
7724,7724,222,Business,1776000
7725,7725,131,Economy,393000
7726,7726,59,Economy,177000
7727,7727,222,Economy,666000
7728,7728,214,Economy,642000
7729,7729,200,Business,1600000
7730,7730,222,Economy,666000
7731,7731,218,Business,1744000
7732,7732,114,Business,912000
7733,7733,110,Business,880000
7734,7734,167,Economy,501000
7735,7735,183,Business,1464000
7736,7736,242,Business,1936000
7737,7737,67,Business,536000
7738,7738,140,Economy,420000
7739,7739,161,Business,1288000
7740,7740,217,Economy,651000
7741,7741,215,Business,1720000
7742,7742,222,Economy,666000
7743,7743,66,Economy,198000
7744,7744,190,Business,1520000
7745,7745,59,Economy,177000
7746,7746,80,Business,640000
7747,7747,99,Business,792000
7748,7748,172,Business,1376000
7749,7749,133,Business,1064000
7750,7750,200,Business,1600000
7751,7751,94,Business,752000
7752,7752,215,Business,1720000
7753,7753,188,Economy,564000
7754,7754,185,Business,1480000
7755,7755,127,Business,1016000
7756,7756,177,Economy,531000
7757,7757,62,Economy,186000
7758,7758,211,Economy,633000
7759,7759,242,Economy,726000
7760,7760,150,Economy,450000
7761,7761,59,Business,472000
7762,7762,143,Business,1144000
7763,7763,125,Business,1000000
7764,7764,168,Business,1344000
7765,7765,85,Economy,255000
7766,7766,53,Economy,159000
7767,7767,171,Business,1368000
7768,7768,198,Business,1584000
7769,7769,174,Business,1392000
7770,7770,238,Business,1904000
7771,7771,143,Economy,429000
7772,7772,87,Economy,261000
7773,7773,125,Business,1000000
7774,7774,88,Economy,264000
7775,7775,138,Business,1104000
7776,7776,103,Economy,309000
7777,7777,111,Economy,333000
7778,7778,68,Economy,204000
7779,7779,51,Economy,153000
7780,7780,199,Business,1592000
7781,7781,143,Business,1144000
7782,7782,106,Business,848000
7783,7783,149,Business,1192000
7784,7784,52,Economy,156000
7785,7785,72,Business,576000
7786,7786,53,Business,424000
7787,7787,205,Business,1640000
7788,7788,127,Business,1016000
7789,7789,247,Economy,741000
7790,7790,119,Business,952000
7791,7791,218,Economy,654000
7792,7792,214,Economy,642000
7793,7793,56,Economy,168000
7794,7794,50,Economy,150000
7795,7795,137,Economy,411000
7796,7796,211,Business,1688000
7797,7797,229,Economy,687000
7798,7798,59,Economy,177000
7799,7799,168,Economy,504000
7800,7800,237,Business,1896000
7801,7801,183,Economy,549000
7802,7802,245,Business,1960000
7803,7803,249,Economy,747000
7804,7804,159,Business,1272000
7805,7805,174,Economy,522000
7806,7806,225,Business,1800000
7807,7807,94,Business,752000
7808,7808,189,Business,1512000
7809,7809,152,Business,1216000
7810,7810,160,Economy,480000
7811,7811,119,Business,952000
7812,7812,166,Business,1328000
7813,7813,198,Economy,594000
7814,7814,159,Economy,477000
7815,7815,168,Business,1344000
7816,7816,124,Economy,372000
7817,7817,85,Business,680000
7818,7818,136,Business,1088000
7819,7819,150,Business,1200000
7820,7820,72,Economy,216000
7821,7821,232,Economy,696000
7822,7822,204,Business,1632000
7823,7823,197,Business,1576000
7824,7824,64,Business,512000
7825,7825,91,Economy,273000
7826,7826,181,Economy,543000
7827,7827,78,Economy,234000
7828,7828,232,Economy,696000
7829,7829,98,Business,784000
7830,7830,120,Business,960000
7831,7831,124,Business,992000
7832,7832,103,Business,824000
7833,7833,210,Economy,630000
7834,7834,145,Business,1160000
7835,7835,153,Economy,459000
7836,7836,86,Economy,258000
7837,7837,184,Economy,552000
7838,7838,73,Business,584000
7839,7839,104,Business,832000
7840,7840,188,Business,1504000
7841,7841,157,Business,1256000
7842,7842,221,Business,1768000
7843,7843,139,Economy,417000
7844,7844,242,Business,1936000
7845,7845,55,Business,440000
7846,7846,80,Business,640000
7847,7847,220,Business,1760000
7848,7848,156,Economy,468000
7849,7849,61,Economy,183000
7850,7850,242,Economy,726000
7851,7851,229,Business,1832000
7852,7852,119,Economy,357000
7853,7853,79,Business,632000
7854,7854,168,Economy,504000
7855,7855,175,Business,1400000
7856,7856,104,Business,832000
7857,7857,88,Economy,264000
7858,7858,131,Economy,393000
7859,7859,55,Economy,165000
7860,7860,233,Business,1864000
7861,7861,57,Business,456000
7862,7862,104,Business,832000
7863,7863,154,Business,1232000
7864,7864,65,Business,520000
7865,7865,169,Economy,507000
7866,7866,179,Business,1432000
7867,7867,113,Business,904000
7868,7868,60,Economy,180000
7869,7869,137,Economy,411000
7870,7870,53,Business,424000
7871,7871,180,Business,1440000
7872,7872,64,Business,512000
7873,7873,153,Business,1224000
7874,7874,117,Business,936000
7875,7875,220,Economy,660000
7876,7876,130,Business,1040000
7877,7877,58,Economy,174000
7878,7878,74,Economy,222000
7879,7879,114,Business,912000
7880,7880,153,Economy,459000
7881,7881,115,Business,920000
7882,7882,232,Business,1856000
7883,7883,222,Economy,666000
7884,7884,82,Economy,246000
7885,7885,71,Economy,213000
7886,7886,91,Business,728000
7887,7887,204,Economy,612000
7888,7888,60,Economy,180000
7889,7889,91,Economy,273000
7890,7890,127,Economy,381000
7891,7891,153,Economy,459000
7892,7892,71,Economy,213000
7893,7893,186,Economy,558000
7894,7894,106,Economy,318000
7895,7895,132,Business,1056000
7896,7896,80,Business,640000
7897,7897,67,Economy,201000
7898,7898,189,Business,1512000
7899,7899,217,Business,1736000
7900,7900,171,Business,1368000
7901,7901,150,Economy,450000
7902,7902,222,Business,1776000
7903,7903,226,Business,1808000
7904,7904,178,Economy,534000
7905,7905,147,Economy,441000
7906,7906,184,Business,1472000
7907,7907,179,Business,1432000
7908,7908,170,Business,1360000
7909,7909,135,Economy,405000
7910,7910,53,Economy,159000
7911,7911,222,Business,1776000
7912,7912,223,Business,1784000
7913,7913,244,Economy,732000
7914,7914,58,Economy,174000
7915,7915,234,Economy,702000
7916,7916,65,Business,520000
7917,7917,100,Business,800000
7918,7918,101,Economy,303000
7919,7919,186,Economy,558000
7920,7920,132,Business,1056000
7921,7921,183,Business,1464000
7922,7922,93,Business,744000
7923,7923,166,Business,1328000
7924,7924,183,Business,1464000
7925,7925,54,Business,432000
7926,7926,223,Economy,669000
7927,7927,76,Economy,228000
7928,7928,163,Economy,489000
7929,7929,94,Business,752000
7930,7930,218,Business,1744000
7931,7931,139,Economy,417000
7932,7932,77,Business,616000
7933,7933,231,Economy,693000
7934,7934,81,Economy,243000
7935,7935,102,Economy,306000
7936,7936,120,Economy,360000
7937,7937,79,Economy,237000
7938,7938,102,Business,816000
7939,7939,208,Economy,624000
7940,7940,189,Business,1512000
7941,7941,58,Business,464000
7942,7942,116,Economy,348000
7943,7943,214,Business,1712000
7944,7944,163,Economy,489000
7945,7945,205,Business,1640000
7946,7946,203,Business,1624000
7947,7947,132,Business,1056000
7948,7948,198,Economy,594000
7949,7949,150,Business,1200000
7950,7950,59,Economy,177000
7951,7951,129,Business,1032000
7952,7952,73,Business,584000
7953,7953,74,Business,592000
7954,7954,229,Economy,687000
7955,7955,139,Business,1112000
7956,7956,178,Business,1424000
7957,7957,102,Economy,306000
7958,7958,245,Business,1960000
7959,7959,156,Economy,468000
7960,7960,73,Business,584000
7961,7961,76,Business,608000
7962,7962,156,Economy,468000
7963,7963,204,Business,1632000
7964,7964,137,Economy,411000
7965,7965,242,Business,1936000
7966,7966,173,Economy,519000
7967,7967,88,Economy,264000
7968,7968,126,Economy,378000
7969,7969,133,Business,1064000
7970,7970,151,Business,1208000
7971,7971,213,Economy,639000
7972,7972,125,Economy,375000
7973,7973,246,Business,1968000
7974,7974,54,Business,432000
7975,7975,130,Business,1040000
7976,7976,187,Business,1496000
7977,7977,65,Economy,195000
7978,7978,230,Economy,690000
7979,7979,191,Business,1528000
7980,7980,78,Economy,234000
7981,7981,205,Economy,615000
7982,7982,167,Economy,501000
7983,7983,166,Business,1328000
7984,7984,194,Business,1552000
7985,7985,246,Business,1968000
7986,7986,243,Economy,729000
7987,7987,85,Business,680000
7988,7988,153,Business,1224000
7989,7989,223,Economy,669000
7990,7990,94,Business,752000
7991,7991,152,Economy,456000
7992,7992,58,Economy,174000
7993,7993,213,Business,1704000
7994,7994,54,Business,432000
7995,7995,128,Business,1024000
7996,7996,122,Economy,366000
7997,7997,138,Economy,414000
7998,7998,227,Business,1816000
7999,7999,77,Business,616000
8000,8000,76,Business,608000
8001,8001,159,Economy,477000
8002,8002,224,Economy,672000
8003,8003,210,Economy,630000
8004,8004,164,Economy,492000
8005,8005,171,Economy,513000
8006,8006,146,Economy,438000
8007,8007,215,Business,1720000
8008,8008,185,Business,1480000
8009,8009,181,Business,1448000
8010,8010,161,Economy,483000
8011,8011,213,Economy,639000
8012,8012,156,Business,1248000
8013,8013,208,Economy,624000
8014,8014,226,Economy,678000
8015,8015,218,Economy,654000
8016,8016,185,Business,1480000
8017,8017,207,Business,1656000
8018,8018,191,Business,1528000
8019,8019,94,Economy,282000
8020,8020,159,Business,1272000
8021,8021,95,Economy,285000
8022,8022,244,Business,1952000
8023,8023,142,Business,1136000
8024,8024,65,Business,520000
8025,8025,187,Economy,561000
8026,8026,117,Economy,351000
8027,8027,229,Economy,687000
8028,8028,99,Economy,297000
8029,8029,117,Economy,351000
8030,8030,51,Economy,153000
8031,8031,124,Business,992000
8032,8032,124,Economy,372000
8033,8033,237,Business,1896000
8034,8034,227,Business,1816000
8035,8035,178,Business,1424000
8036,8036,146,Business,1168000
8037,8037,158,Business,1264000
8038,8038,214,Economy,642000
8039,8039,200,Economy,600000
8040,8040,226,Business,1808000
8041,8041,166,Economy,498000
8042,8042,241,Economy,723000
8043,8043,66,Economy,198000
8044,8044,120,Business,960000
8045,8045,192,Economy,576000
8046,8046,100,Business,800000
8047,8047,204,Business,1632000
8048,8048,58,Business,464000
8049,8049,113,Economy,339000
8050,8050,240,Business,1920000
8051,8051,134,Economy,402000
8052,8052,230,Economy,690000
8053,8053,142,Business,1136000
8054,8054,91,Business,728000
8055,8055,166,Business,1328000
8056,8056,119,Business,952000
8057,8057,138,Economy,414000
8058,8058,84,Business,672000
8059,8059,66,Economy,198000
8060,8060,93,Business,744000
8061,8061,220,Business,1760000
8062,8062,153,Economy,459000
8063,8063,138,Economy,414000
8064,8064,156,Economy,468000
8065,8065,167,Economy,501000
8066,8066,93,Business,744000
8067,8067,215,Business,1720000
8068,8068,218,Business,1744000
8069,8069,202,Economy,606000
8070,8070,98,Business,784000
8071,8071,109,Economy,327000
8072,8072,51,Economy,153000
8073,8073,114,Business,912000
8074,8074,163,Economy,489000
8075,8075,52,Economy,156000
8076,8076,142,Economy,426000
8077,8077,191,Economy,573000
8078,8078,222,Economy,666000
8079,8079,211,Economy,633000
8080,8080,213,Business,1704000
8081,8081,64,Economy,192000
8082,8082,86,Business,688000
8083,8083,187,Economy,561000
8084,8084,58,Business,464000
8085,8085,99,Business,792000
8086,8086,212,Business,1696000
8087,8087,95,Economy,285000
8088,8088,155,Business,1240000
8089,8089,130,Business,1040000
8090,8090,96,Business,768000
8091,8091,67,Business,536000
8092,8092,162,Business,1296000
8093,8093,202,Economy,606000
8094,8094,212,Economy,636000
8095,8095,100,Economy,300000
8096,8096,158,Business,1264000
8097,8097,138,Business,1104000
8098,8098,232,Economy,696000
8099,8099,65,Business,520000
8100,8100,137,Business,1096000
8101,8101,61,Business,488000
8102,8102,148,Business,1184000
8103,8103,108,Business,864000
8104,8104,122,Business,976000
8105,8105,161,Economy,483000
8106,8106,214,Business,1712000
8107,8107,81,Business,648000
8108,8108,234,Economy,702000
8109,8109,71,Economy,213000
8110,8110,222,Economy,666000
8111,8111,147,Economy,441000
8112,8112,132,Economy,396000
8113,8113,61,Economy,183000
8114,8114,54,Economy,162000
8115,8115,75,Business,600000
8116,8116,165,Economy,495000
8117,8117,140,Economy,420000
8118,8118,69,Economy,207000
8119,8119,238,Economy,714000
8120,8120,185,Business,1480000
8121,8121,239,Business,1912000
8122,8122,231,Business,1848000
8123,8123,129,Business,1032000
8124,8124,107,Economy,321000
8125,8125,243,Business,1944000
8126,8126,222,Economy,666000
8127,8127,242,Business,1936000
8128,8128,54,Business,432000
8129,8129,208,Economy,624000
8130,8130,72,Economy,216000
8131,8131,198,Business,1584000
8132,8132,189,Business,1512000
8133,8133,53,Business,424000
8134,8134,86,Business,688000
8135,8135,124,Business,992000
8136,8136,153,Economy,459000
8137,8137,166,Business,1328000
8138,8138,186,Business,1488000
8139,8139,75,Business,600000
8140,8140,76,Economy,228000
8141,8141,239,Business,1912000
8142,8142,227,Economy,681000
8143,8143,138,Economy,414000
8144,8144,131,Economy,393000
8145,8145,249,Business,1992000
8146,8146,179,Economy,537000
8147,8147,176,Business,1408000
8148,8148,152,Business,1216000
8149,8149,203,Business,1624000
8150,8150,142,Business,1136000
8151,8151,246,Economy,738000
8152,8152,95,Economy,285000
8153,8153,240,Business,1920000
8154,8154,119,Business,952000
8155,8155,200,Economy,600000
8156,8156,194,Economy,582000
8157,8157,137,Business,1096000
8158,8158,153,Business,1224000
8159,8159,113,Economy,339000
8160,8160,206,Business,1648000
8161,8161,101,Economy,303000
8162,8162,175,Business,1400000
8163,8163,143,Business,1144000
8164,8164,177,Business,1416000
8165,8165,73,Business,584000
8166,8166,212,Business,1696000
8167,8167,174,Business,1392000
8168,8168,224,Business,1792000
8169,8169,150,Business,1200000
8170,8170,100,Economy,300000
8171,8171,51,Business,408000
8172,8172,198,Economy,594000
8173,8173,217,Economy,651000
8174,8174,154,Business,1232000
8175,8175,118,Business,944000
8176,8176,84,Economy,252000
8177,8177,221,Business,1768000
8178,8178,212,Economy,636000
8179,8179,132,Economy,396000
8180,8180,202,Economy,606000
8181,8181,129,Economy,387000
8182,8182,80,Economy,240000
8183,8183,229,Business,1832000
8184,8184,212,Economy,636000
8185,8185,200,Economy,600000
8186,8186,98,Business,784000
8187,8187,193,Economy,579000
8188,8188,107,Business,856000
8189,8189,99,Business,792000
8190,8190,127,Economy,381000
8191,8191,113,Business,904000
8192,8192,101,Economy,303000
8193,8193,89,Business,712000
8194,8194,154,Business,1232000
8195,8195,103,Business,824000
8196,8196,163,Economy,489000
8197,8197,146,Business,1168000
8198,8198,194,Economy,582000
8199,8199,181,Economy,543000
8200,8200,105,Economy,315000
8201,8201,79,Business,632000
8202,8202,157,Business,1256000
8203,8203,211,Business,1688000
8204,8204,221,Business,1768000
8205,8205,175,Business,1400000
8206,8206,246,Business,1968000
8207,8207,242,Business,1936000
8208,8208,153,Business,1224000
8209,8209,230,Business,1840000
8210,8210,176,Business,1408000
8211,8211,247,Economy,741000
8212,8212,136,Business,1088000
8213,8213,82,Business,656000
8214,8214,127,Economy,381000
8215,8215,85,Economy,255000
8216,8216,67,Business,536000
8217,8217,168,Economy,504000
8218,8218,100,Business,800000
8219,8219,234,Economy,702000
8220,8220,221,Economy,663000
8221,8221,59,Business,472000
8222,8222,88,Economy,264000
8223,8223,233,Business,1864000
8224,8224,98,Business,784000
8225,8225,107,Economy,321000
8226,8226,125,Business,1000000
8227,8227,151,Economy,453000
8228,8228,200,Business,1600000
8229,8229,184,Business,1472000
8230,8230,94,Economy,282000
8231,8231,159,Business,1272000
8232,8232,138,Economy,414000
8233,8233,104,Economy,312000
8234,8234,173,Business,1384000
8235,8235,232,Economy,696000
8236,8236,215,Business,1720000
8237,8237,196,Business,1568000
8238,8238,158,Economy,474000
8239,8239,199,Economy,597000
8240,8240,60,Business,480000
8241,8241,180,Business,1440000
8242,8242,196,Business,1568000
8243,8243,140,Business,1120000
8244,8244,184,Economy,552000
8245,8245,168,Economy,504000
8246,8246,83,Business,664000
8247,8247,60,Economy,180000
8248,8248,54,Economy,162000
8249,8249,120,Business,960000
8250,8250,213,Economy,639000
8251,8251,54,Business,432000
8252,8252,233,Economy,699000
8253,8253,182,Business,1456000
8254,8254,76,Economy,228000
8255,8255,142,Business,1136000
8256,8256,204,Business,1632000
8257,8257,209,Business,1672000
8258,8258,138,Business,1104000
8259,8259,163,Business,1304000
8260,8260,147,Economy,441000
8261,8261,64,Economy,192000
8262,8262,154,Economy,462000
8263,8263,147,Economy,441000
8264,8264,231,Business,1848000
8265,8265,69,Business,552000
8266,8266,211,Economy,633000
8267,8267,176,Business,1408000
8268,8268,83,Economy,249000
8269,8269,164,Economy,492000
8270,8270,223,Business,1784000
8271,8271,70,Economy,210000
8272,8272,216,Economy,648000
8273,8273,89,Economy,267000
8274,8274,221,Business,1768000
8275,8275,213,Economy,639000
8276,8276,104,Economy,312000
8277,8277,248,Business,1984000
8278,8278,99,Business,792000
8279,8279,235,Business,1880000
8280,8280,123,Business,984000
8281,8281,123,Business,984000
8282,8282,87,Business,696000
8283,8283,73,Business,584000
8284,8284,157,Economy,471000
8285,8285,108,Business,864000
8286,8286,222,Economy,666000
8287,8287,203,Economy,609000
8288,8288,132,Business,1056000
8289,8289,242,Economy,726000
8290,8290,60,Economy,180000
8291,8291,227,Business,1816000
8292,8292,177,Economy,531000
8293,8293,235,Economy,705000
8294,8294,167,Economy,501000
8295,8295,211,Business,1688000
8296,8296,65,Business,520000
8297,8297,236,Business,1888000
8298,8298,50,Economy,150000
8299,8299,90,Economy,270000
8300,8300,205,Business,1640000
8301,8301,64,Business,512000
8302,8302,129,Economy,387000
8303,8303,223,Economy,669000
8304,8304,81,Economy,243000
8305,8305,88,Economy,264000
8306,8306,242,Economy,726000
8307,8307,122,Business,976000
8308,8308,142,Business,1136000
8309,8309,138,Economy,414000
8310,8310,188,Economy,564000
8311,8311,247,Economy,741000
8312,8312,83,Business,664000
8313,8313,99,Business,792000
8314,8314,221,Economy,663000
8315,8315,63,Economy,189000
8316,8316,121,Economy,363000
8317,8317,202,Business,1616000
8318,8318,245,Business,1960000
8319,8319,227,Business,1816000
8320,8320,144,Economy,432000
8321,8321,134,Economy,402000
8322,8322,209,Business,1672000
8323,8323,104,Business,832000
8324,8324,127,Business,1016000
8325,8325,202,Business,1616000
8326,8326,229,Economy,687000
8327,8327,233,Economy,699000
8328,8328,164,Economy,492000
8329,8329,173,Economy,519000
8330,8330,157,Business,1256000
8331,8331,199,Economy,597000
8332,8332,96,Business,768000
8333,8333,247,Business,1976000
8334,8334,100,Economy,300000
8335,8335,243,Business,1944000
8336,8336,119,Business,952000
8337,8337,168,Economy,504000
8338,8338,136,Economy,408000
8339,8339,124,Economy,372000
8340,8340,242,Economy,726000
