Flight_ID,Date_Key,Airline_ID,Origin_Airport_ID,Dest_Airport_ID,Gate_ID,Delay_Reason_ID,Delay_Minutes,Flight_Status
8294,34,1,6,3,31,4,25,Delayed
8295,291,4,5,6,47,5,10,Delayed
8296,230,2,5,4,9,5,10,Delayed
8297,131,2,5,3,41,4,25,Delayed
8298,120,3,6,1,39,5,10,Delayed
8299,326,4,5,1,34,5,10,Delayed
8300,247,1,2,3,39,1,0,On Time
8301,192,3,5,2,41,1,0,On Time
8302,323,3,6,1,50,4,25,Delayed
8303,210,2,3,6,23,2,15,Delayed
8304,103,5,5,3,12,5,10,Delayed
8305,329,1,4,6,7,5,10,Delayed
8306,133,4,2,1,32,2,15,Delayed
8307,323,3,6,3,19,5,10,Delayed
8308,139,1,5,2,22,2,15,Delayed
8309,121,2,4,1,16,4,25,Delayed
8310,94,3,6,3,8,4,25,Delayed
8311,129,3,3,5,30,2,15,Delayed
8312,91,2,2,4,6,2,15,Delayed
8313,92,2,5,3,2,3,45,Delayed
8314,63,2,3,5,34,1,0,On Time
8315,29,1,6,2,29,1,0,On Time
8316,210,1,4,1,40,5,10,Delayed
8317,12,1,6,4,42,5,10,Delayed
8318,333,5,6,3,43,2,15,Delayed
8319,297,3,2,4,20,2,15,Delayed
8320,130,1,5,1,3,1,0,On Time
8321,293,5,3,2,48,5,10,Delayed
8322,173,3,2,1,35,1,0,On Time
8323,208,1,4,3,8,4,25,Delayed
8324,24,2,5,4,12,1,0,On Time
8325,99,4,2,5,50,1,0,On Time
8326,356,1,4,1,45,2,15,Delayed
8327,139,4,4,6,43,5,10,Delayed
8328,314,1,3,2,32,4,25,Delayed
8329,174,2,6,2,29,1,0,On Time
8330,29,4,4,3,45,1,0,On Time
8331,143,5,4,5,21,2,15,Delayed
8332,316,2,6,3,3,3,45,Delayed
8333,351,4,1,5,38,5,10,Delayed
8334,42,4,4,3,27,5,10,Delayed
8335,299,2,5,3,3,5,10,Delayed
8336,208,2,2,4,1,1,0,On Time
8337,330,2,6,5,46,1,0,On Time
8338,192,3,6,1,20,1,0,On Time
8339,160,5,6,2,7,3,45,Delayed
8340,64,1,5,4,41,1,0,On Time
8341,243,4,6,4,1,5,10,Delayed
8342,258,1,5,2,10,5,10,Delayed
8343,152,2,3,6,45,2,15,Delayed
8344,215,5,1,6,12,3,45,Delayed
8345,322,5,6,3,4,4,25,Delayed
8346,166,3,1,4,7,1,0,On Time
8347,31,2,6,1,10,4,25,Delayed
8348,232,4,5,3,22,1,0,On Time
8349,282,3,2,1,25,3,45,Delayed
8350,29,2,1,4,29,3,45,Delayed
8351,195,3,1,3,39,5,10,Delayed
8352,334,1,5,4,15,3,45,Delayed
8353,256,2,1,3,19,4,25,Delayed
8354,281,4,3,2,39,4,25,Delayed
8355,304,4,5,3,46,3,45,Delayed
8356,321,2,1,3,46,4,25,Delayed
8357,323,3,1,3,18,1,0,On Time
8358,346,5,1,3,42,2,15,Delayed
8359,294,2,5,2,3,5,10,Delayed
8360,87,4,2,4,6,2,15,Delayed
8361,149,1,4,3,22,4,25,Delayed
8362,249,4,6,5,41,5,10,Delayed
8363,321,5,1,3,46,2,15,Delayed
8364,283,4,4,6,31,2,15,Delayed
8365,362,5,4,3,21,4,25,Delayed
8366,198,2,1,4,8,5,10,Delayed
8367,44,4,1,5,1,5,10,Delayed
8368,356,3,6,5,3,2,15,Delayed
8369,28,3,4,2,29,5,10,Delayed
8370,17,4,2,1,6,5,10,Delayed
8371,127,4,4,3,33,1,0,On Time
8372,168,1,2,3,18,4,25,Delayed
8373,244,4,3,1,42,4,25,Delayed
8374,76,1,2,3,49,1,0,On Time
8375,231,1,6,3,1,2,15,Delayed
8376,204,1,5,3,22,3,45,Delayed
8377,248,1,1,5,31,2,15,Delayed
8378,302,2,3,4,23,1,0,On Time
8379,214,3,4,3,8,5,10,Delayed
8380,215,1,2,3,29,1,0,On Time
8381,158,3,3,3,44,4,25,Delayed
8382,69,1,5,2,46,5,10,Delayed
8383,85,3,2,3,19,2,15,Delayed
8384,267,4,6,3,49,5,10,Delayed
8385,69,4,4,3,16,4,25,Delayed
8386,99,3,4,1,19,1,0,On Time
8387,347,1,2,6,37,2,15,Delayed
8388,216,2,5,2,22,3,45,Delayed
8389,161,3,1,3,19,3,45,Delayed
8390,94,5,1,5,4,1,0,On Time
8391,174,2,4,2,5,2,15,Delayed
8392,165,5,5,1,5,2,15,Delayed
8393,115,3,4,2,25,5,10,Delayed
8394,220,1,1,3,24,1,0,On Time
8395,31,5,4,1,1,5,10,Delayed
8396,11,3,2,3,50,1,0,On Time
8397,343,2,6,1,28,4,25,Delayed
8398,130,1,2,3,47,1,0,On Time
8399,105,5,6,2,21,5,10,Delayed
8400,27,3,5,4,19,2,15,Delayed
8401,227,1,1,5,23,1,0,On Time
8402,2,1,5,6,14,2,15,Delayed
8403,359,4,5,1,6,4,25,Delayed
8404,101,1,1,2,32,3,45,Delayed
8405,21,3,3,1,50,3,45,Delayed
8406,58,2,3,2,32,5,10,Delayed
8407,180,4,4,6,8,1,0,On Time
8408,341,3,3,2,37,4,25,Delayed
8409,349,3,2,3,22,4,25,Delayed
8410,20,3,6,5,8,2,15,Delayed
8411,255,5,5,1,38,5,10,Delayed
8412,317,5,4,5,10,4,25,Delayed
8413,38,2,5,3,3,1,0,On Time
8414,148,3,1,5,13,4,25,Delayed
8415,25,5,3,5,39,3,45,Delayed
8416,121,5,1,4,30,5,10,Delayed
8417,26,5,4,1,4,2,15,Delayed
8418,169,2,6,1,45,1,0,On Time
8419,323,2,2,3,6,3,45,Delayed
8420,225,3,3,1,16,4,25,Delayed
8421,1,4,1,6,22,5,10,Delayed
8422,307,3,6,5,27,5,10,Delayed
8423,261,5,3,3,21,1,0,On Time
8424,13,5,5,1,29,2,15,Delayed
8425,48,1,2,3,1,3,45,Delayed
8426,313,3,6,3,30,2,15,Delayed
8427,291,5,3,4,24,1,0,On Time
8428,332,5,2,3,13,1,0,On Time
8429,94,4,6,2,30,3,45,Delayed
8430,261,1,5,2,26,5,10,Delayed
8431,278,3,5,4,34,5,10,Delayed
8432,359,2,1,5,20,3,45,Delayed
8433,205,3,4,3,6,2,15,Delayed
8434,185,3,1,3,43,3,45,Delayed
8435,175,4,2,5,49,5,10,Delayed
8436,309,3,1,2,9,2,15,Delayed
8437,69,4,6,2,37,4,25,Delayed
8438,104,4,3,5,37,2,15,Delayed
8439,246,5,6,3,16,5,10,Delayed
8440,161,2,1,5,4,1,0,On Time
8441,200,4,4,3,32,2,15,Delayed
8442,216,1,6,2,20,2,15,Delayed
8443,212,1,6,3,29,1,0,On Time
8444,16,2,6,1,31,5,10,Delayed
8445,332,4,4,2,45,4,25,Delayed
8446,205,2,6,5,17,4,25,Delayed
8447,365,5,2,3,41,3,45,Delayed
8448,39,1,5,2,25,4,25,Delayed
8449,89,3,4,1,45,4,25,Delayed
8450,256,1,2,1,16,2,15,Delayed
8451,254,4,4,6,20,3,45,Delayed
8452,216,2,4,5,42,4,25,Delayed
8453,303,1,5,4,10,2,15,Delayed
8454,172,3,3,5,48,3,45,Delayed
8455,137,3,2,3,23,2,15,Delayed
8456,178,2,4,5,33,1,0,On Time
8457,77,2,4,3,43,5,10,Delayed
8458,188,1,1,6,13,5,10,Delayed
8459,15,4,6,3,25,5,10,Delayed
8460,292,5,3,6,50,4,25,Delayed
8461,319,3,5,4,37,5,10,Delayed
8462,325,2,2,6,36,5,10,Delayed
8463,214,5,4,5,24,3,45,Delayed
8464,208,5,6,1,6,3,45,Delayed
8465,169,5,2,3,15,3,45,Delayed
8466,330,4,5,3,34,4,25,Delayed
8467,280,2,3,1,4,5,10,Delayed
8468,305,3,1,5,14,4,25,Delayed
8469,146,2,3,4,4,4,25,Delayed
8470,263,1,1,2,28,4,25,Delayed
8471,4,3,2,5,29,4,25,Delayed
8472,90,2,3,6,18,4,25,Delayed
8473,60,3,3,5,20,4,25,Delayed
8474,311,1,3,3,48,5,10,Delayed
8475,16,3,5,3,41,3,45,Delayed
8476,227,5,2,4,32,2,15,Delayed
8477,29,4,1,6,8,2,15,Delayed
8478,151,1,3,4,43,2,15,Delayed
8479,245,3,2,4,46,1,0,On Time
8480,270,1,6,1,49,3,45,Delayed
8481,79,5,5,2,13,5,10,Delayed
8482,289,4,5,2,40,4,25,Delayed
8483,153,1,6,3,46,2,15,Delayed
8484,277,5,2,4,43,3,45,Delayed
8485,279,5,1,3,9,5,10,Delayed
8486,57,5,2,3,40,2,15,Delayed
8487,186,3,2,5,46,3,45,Delayed
8488,93,2,4,1,47,5,10,Delayed
8489,276,1,5,3,33,3,45,Delayed
8490,158,2,1,3,12,4,25,Delayed
8491,275,5,4,5,37,3,45,Delayed
8492,181,2,6,2,25,3,45,Delayed
8493,359,5,2,1,46,1,0,On Time
8494,77,5,6,3,25,4,25,Delayed
8495,151,4,5,1,16,3,45,Delayed
8496,238,4,4,1,16,4,25,Delayed
8497,289,2,4,5,39,3,45,Delayed
8498,231,1,1,3,35,4,25,Delayed
8499,18,2,2,3,23,5,10,Delayed
8500,73,1,1,5,8,2,15,Delayed
8501,189,2,4,1,46,1,0,On Time
8502,17,3,4,1,3,2,15,Delayed
8503,19,3,1,4,24,3,45,Delayed
8504,219,1,4,6,43,3,45,Delayed
8505,326,4,3,2,22,5,10,Delayed
8506,120,1,5,2,14,3,45,Delayed
8507,101,2,2,3,22,4,25,Delayed
8508,34,5,5,3,34,2,15,Delayed
8509,84,3,2,1,36,3,45,Delayed
8510,196,5,4,6,31,5,10,Delayed
8511,330,3,1,2,21,1,0,On Time
8512,202,2,1,5,5,2,15,Delayed
8513,344,3,4,5,19,5,10,Delayed
8514,341,1,2,1,42,5,10,Delayed
8515,11,5,4,6,21,2,15,Delayed
8516,347,5,2,5,2,5,10,Delayed
8517,218,2,4,2,3,1,0,On Time
8518,253,5,4,3,47,1,0,On Time
8519,222,2,4,2,30,3,45,Delayed
8520,80,4,1,6,34,4,25,Delayed
8521,7,1,2,4,25,3,45,Delayed
8522,272,3,6,5,35,4,25,Delayed
8523,227,3,4,2,29,2,15,Delayed
8524,16,3,5,1,12,5,10,Delayed
8525,12,4,5,6,23,3,45,Delayed
8526,291,1,1,5,28,5,10,Delayed
8527,241,5,3,1,46,3,45,Delayed
8528,21,5,6,4,17,3,45,Delayed
8529,178,1,1,3,16,1,0,On Time
8530,228,1,3,3,49,4,25,Delayed
8531,273,3,1,4,9,2,15,Delayed
8532,288,5,5,3,3,5,10,Delayed
8533,297,1,4,6,22,3,45,Delayed
8534,134,5,2,5,31,5,10,Delayed
8535,283,1,4,5,14,1,0,On Time
8536,153,2,5,6,3,2,15,Delayed
8537,66,3,2,3,38,4,25,Delayed
8538,137,1,3,5,23,4,25,Delayed
8539,92,4,3,3,21,3,45,Delayed
8540,317,1,5,6,24,2,15,Delayed
8541,259,2,2,1,32,4,25,Delayed
8542,103,4,4,2,45,2,15,Delayed
8543,55,4,5,1,5,5,10,Delayed
8544,257,1,3,3,33,1,0,On Time
8545,101,2,5,1,44,2,15,Delayed
8546,198,4,4,3,47,2,15,Delayed
8547,301,3,1,5,19,4,25,Delayed
8548,226,3,6,2,34,3,45,Delayed
8549,237,5,6,4,3,3,45,Delayed
8550,26,5,6,3,39,5,10,Delayed
8551,121,2,1,6,28,4,25,Delayed
8552,182,4,4,6,11,4,25,Delayed
8553,199,3,2,5,10,1,0,On Time
8554,302,3,5,6,40,3,45,Delayed
8555,255,2,4,1,2,4,25,Delayed
8556,122,4,1,5,46,5,10,Delayed
8557,31,2,3,6,45,1,0,On Time
8558,315,1,6,1,39,3,45,Delayed
8559,285,3,6,1,27,3,45,Delayed
8560,106,2,4,1,9,3,45,Delayed
8561,224,2,6,3,39,1,0,On Time
8562,273,1,6,1,1,5,10,Delayed
8563,232,5,4,2,33,5,10,Delayed
8564,256,3,4,6,38,4,25,Delayed
8565,24,2,1,3,33,4,25,Delayed
8566,109,3,1,2,48,3,45,Delayed
8567,191,5,6,4,3,2,15,Delayed
8568,347,2,4,2,32,4,25,Delayed
8569,25,1,4,6,13,5,10,Delayed
8570,187,3,6,3,21,3,45,Delayed
8571,288,1,2,1,4,5,10,Delayed
8572,116,5,3,6,17,3,45,Delayed
8573,338,5,5,4,42,1,0,On Time
8574,37,3,5,3,4,4,25,Delayed
8575,282,5,6,2,20,1,0,On Time
8576,137,4,5,3,12,4,25,Delayed
8577,227,3,1,4,26,5,10,Delayed
8578,320,4,1,2,45,5,10,Delayed
8579,328,5,2,1,36,2,15,Delayed
8580,182,3,6,2,16,5,10,Delayed
8581,362,4,1,3,7,3,45,Delayed
8582,86,5,6,3,33,2,15,Delayed
8583,53,2,6,2,48,3,45,Delayed
8584,348,2,4,2,2,2,15,Delayed
8585,355,1,3,5,33,3,45,Delayed
8586,235,2,3,5,14,2,15,Delayed
8587,267,4,6,4,20,4,25,Delayed
8588,287,2,3,1,37,4,25,Delayed
8589,100,3,3,6,27,2,15,Delayed
8590,87,3,5,3,47,1,0,On Time
8591,15,3,5,4,42,2,15,Delayed
8592,101,2,4,1,21,1,0,On Time
8593,165,2,2,1,2,3,45,Delayed
8594,29,1,1,3,43,2,15,Delayed
8595,114,5,1,3,16,1,0,On Time
8596,107,1,5,1,19,2,15,Delayed
8597,364,4,6,4,4,4,25,Delayed
8598,130,3,3,1,10,4,25,Delayed
8599,84,2,4,6,22,2,15,Delayed
8600,271,5,2,6,12,2,15,Delayed
8601,244,5,5,1,2,5,10,Delayed
8602,214,2,6,4,2,4,25,Delayed
8603,306,1,4,2,41,3,45,Delayed
8604,166,5,6,1,44,2,15,Delayed
8605,279,1,4,3,34,5,10,Delayed
8606,59,2,5,3,18,2,15,Delayed
8607,90,1,4,3,16,4,25,Delayed
8608,331,3,3,3,19,1,0,On Time
8609,194,2,4,5,47,1,0,On Time
8610,123,2,2,6,25,4,25,Delayed
8611,136,5,4,6,30,3,45,Delayed
8612,139,5,1,2,48,5,10,Delayed
8613,229,5,4,2,6,2,15,Delayed
8614,274,3,6,4,27,2,15,Delayed
8615,50,3,5,4,15,2,15,Delayed
8616,118,4,1,3,31,5,10,Delayed
8617,202,2,5,1,44,5,10,Delayed
8618,191,5,6,3,22,4,25,Delayed
8619,364,2,2,3,12,5,10,Delayed
8620,323,1,3,1,10,2,15,Delayed
8621,181,3,2,6,21,2,15,Delayed
8622,78,4,1,4,47,5,10,Delayed
8623,75,1,6,4,31,5,10,Delayed
8624,295,2,6,1,36,4,25,Delayed
8625,281,3,3,3,10,1,0,On Time
8626,21,5,4,6,19,5,10,Delayed
8627,171,1,1,4,23,1,0,On Time
8628,15,3,3,6,46,3,45,Delayed
8629,211,2,5,3,10,1,0,On Time
8630,48,2,3,4,49,5,10,Delayed
8631,86,1,5,6,27,2,15,Delayed
8632,149,1,5,3,43,2,15,Delayed
8633,188,1,6,3,50,5,10,Delayed
8634,306,4,3,3,2,4,25,Delayed
8635,151,5,6,1,11,5,10,Delayed
8636,141,3,6,2,8,5,10,Delayed
8637,69,2,2,6,19,4,25,Delayed
8638,260,2,2,3,16,4,25,Delayed
8639,334,5,6,3,4,3,45,Delayed
8640,9,1,6,3,14,3,45,Delayed
8641,121,1,5,6,22,3,45,Delayed
8642,101,2,6,4,17,4,25,Delayed
8643,149,5,1,6,43,1,0,On Time
8644,146,2,3,2,26,5,10,Delayed
8645,353,1,1,4,35,3,45,Delayed
8646,243,3,2,4,36,1,0,On Time
8647,241,1,1,3,45,5,10,Delayed
8648,337,3,4,5,49,1,0,On Time
8649,43,4,4,2,30,2,15,Delayed
8650,95,5,2,4,21,2,15,Delayed
8651,226,4,1,5,20,5,10,Delayed
8652,6,1,3,5,42,1,0,On Time
8653,214,5,2,4,26,1,0,On Time
8654,206,1,4,3,12,4,25,Delayed
8655,67,5,2,1,8,3,45,Delayed
8656,100,5,1,4,35,5,10,Delayed
8657,12,1,1,3,29,1,0,On Time
8658,237,1,1,2,42,3,45,Delayed
8659,322,5,5,3,7,5,10,Delayed
8660,258,5,1,5,10,1,0,On Time
8661,337,1,6,2,39,2,15,Delayed
8662,135,1,4,2,50,1,0,On Time
8663,222,2,4,1,20,2,15,Delayed
8664,156,2,5,1,28,2,15,Delayed
8665,142,2,4,3,14,4,25,Delayed
8666,158,4,4,3,12,4,25,Delayed
8667,326,5,2,4,8,3,45,Delayed
8668,344,3,1,3,7,5,10,Delayed
8669,262,4,6,5,5,3,45,Delayed
8670,283,5,6,1,1,4,25,Delayed
8671,338,3,2,3,47,3,45,Delayed
8672,344,2,6,5,9,5,10,Delayed
8673,229,3,2,4,44,5,10,Delayed
8674,280,1,6,4,18,1,0,On Time
8675,358,1,4,1,43,3,45,Delayed
8676,290,5,3,1,42,4,25,Delayed
8677,168,4,1,6,10,1,0,On Time
8678,47,2,3,4,50,3,45,Delayed
8679,203,5,4,3,1,5,10,Delayed
8680,214,2,5,2,20,4,25,Delayed
8681,246,1,2,3,43,3,45,Delayed
8682,24,4,6,2,29,5,10,Delayed
8683,321,4,6,2,2,5,10,Delayed
8684,274,1,4,3,26,3,45,Delayed
8685,44,3,6,3,11,3,45,Delayed
8686,332,4,4,3,25,4,25,Delayed
8687,313,3,3,4,34,1,0,On Time
8688,363,2,5,2,41,5,10,Delayed
8689,156,4,2,3,1,1,0,On Time
8690,199,1,6,4,31,1,0,On Time
8691,162,3,5,1,38,5,10,Delayed
8692,234,2,5,1,22,3,45,Delayed
8693,163,2,5,4,2,5,10,Delayed
8694,116,4,1,5,47,1,0,On Time
8695,93,4,5,3,1,4,25,Delayed
8696,42,5,4,1,24,5,10,Delayed
8697,284,5,1,3,50,4,25,Delayed
8698,210,4,1,6,36,3,45,Delayed
8699,206,5,5,2,45,3,45,Delayed
8700,220,1,6,3,36,4,25,Delayed
8701,280,1,6,1,47,4,25,Delayed
8702,136,5,6,4,34,5,10,Delayed
8703,106,4,6,5,9,3,45,Delayed
8704,118,1,4,1,12,4,25,Delayed
8705,237,2,6,3,46,2,15,Delayed
8706,309,4,2,3,20,5,10,Delayed
8707,100,3,5,6,4,5,10,Delayed
8708,261,3,1,3,15,2,15,Delayed
8709,305,4,2,3,4,3,45,Delayed
8710,354,5,6,3,5,4,25,Delayed
8711,286,1,2,3,10,4,25,Delayed
8712,328,1,1,2,44,3,45,Delayed
8713,103,4,6,4,44,2,15,Delayed
8714,63,2,2,1,40,2,15,Delayed
8715,175,5,4,1,36,2,15,Delayed
8716,282,2,4,2,35,5,10,Delayed
8717,293,4,5,4,1,4,25,Delayed
8718,226,4,5,3,18,1,0,On Time
8719,7,2,2,3,31,5,10,Delayed
8720,127,3,1,3,46,5,10,Delayed
8721,92,4,4,2,49,4,25,Delayed
8722,190,5,3,4,6,3,45,Delayed
8723,359,2,5,4,6,4,25,Delayed
8724,53,3,4,3,42,3,45,Delayed
8725,242,2,6,3,19,4,25,Delayed
8726,132,3,2,5,32,5,10,Delayed
8727,364,3,4,5,42,2,15,Delayed
8728,112,5,4,2,30,5,10,Delayed
8729,7,4,2,5,26,5,10,Delayed
8730,230,3,5,4,3,1,0,On Time
8731,156,4,5,3,33,5,10,Delayed
8732,197,5,3,1,50,5,10,Delayed
8733,323,4,3,1,31,5,10,Delayed
8734,364,1,5,6,47,1,0,On Time
8735,223,3,5,3,20,3,45,Delayed
8736,250,5,5,3,4,1,0,On Time
8737,83,2,5,2,32,2,15,Delayed
8738,240,5,4,1,18,3,45,Delayed
8739,360,3,3,6,10,1,0,On Time
8740,323,5,2,3,22,2,15,Delayed
8741,263,2,1,2,17,2,15,Delayed
8742,189,1,2,5,42,4,25,Delayed
8743,290,3,6,3,4,4,25,Delayed
8744,362,3,1,2,37,5,10,Delayed
8745,58,5,4,2,7,3,45,Delayed
8746,9,4,6,3,8,1,0,On Time
8747,304,4,3,3,1,5,10,Delayed
8748,115,2,1,3,8,3,45,Delayed
8749,210,1,5,3,19,4,25,Delayed
8750,41,1,6,5,17,1,0,On Time
8751,304,5,4,1,41,2,15,Delayed
8752,173,5,1,6,48,2,15,Delayed
8753,234,4,5,2,9,5,10,Delayed
8754,281,1,6,5,16,5,10,Delayed
8755,78,1,4,5,45,1,0,On Time
8756,108,1,6,1,37,2,15,Delayed
8757,281,2,1,2,27,5,10,Delayed
8758,39,2,5,1,2,2,15,Delayed
8759,119,5,3,4,36,4,25,Delayed
8760,335,4,4,3,12,5,10,Delayed
8761,336,3,1,3,50,3,45,Delayed
8762,27,4,5,2,35,5,10,Delayed
8763,104,2,3,2,31,4,25,Delayed
8764,74,2,6,3,19,1,0,On Time
8765,191,5,5,3,26,2,15,Delayed
8766,324,3,3,1,36,1,0,On Time
8767,147,1,1,5,4,5,10,Delayed
8768,255,3,5,3,48,3,45,Delayed
8769,284,3,5,4,43,1,0,On Time
8770,213,3,2,4,31,3,45,Delayed
8771,123,5,4,6,13,5,10,Delayed
8772,206,2,5,1,43,3,45,Delayed
8773,240,1,3,6,39,3,45,Delayed
8774,339,3,4,1,46,4,25,Delayed
8775,286,1,1,2,4,1,0,On Time
8776,22,3,4,1,40,5,10,Delayed
8777,259,2,2,3,44,4,25,Delayed
8778,357,1,1,2,13,3,45,Delayed
8779,105,4,5,1,41,4,25,Delayed
8780,258,2,6,2,9,4,25,Delayed
8781,204,1,1,5,2,3,45,Delayed
8782,310,3,1,2,35,5,10,Delayed
8783,262,3,2,5,12,2,15,Delayed
8784,107,2,3,5,17,4,25,Delayed
8785,251,2,1,5,4,1,0,On Time
8786,221,3,3,3,14,3,45,Delayed
8787,222,1,4,6,21,2,15,Delayed
8788,258,4,6,3,41,4,25,Delayed
8789,201,5,2,3,8,3,45,Delayed
8790,258,2,5,6,33,3,45,Delayed
8791,349,3,1,6,45,4,25,Delayed
8792,225,1,6,3,28,1,0,On Time
8793,202,2,6,1,3,3,45,Delayed
8794,226,1,3,2,14,3,45,Delayed
8795,236,2,1,3,19,4,25,Delayed
8796,183,3,6,3,6,2,15,Delayed
8797,200,1,2,6,36,3,45,Delayed
8798,357,3,5,4,20,3,45,Delayed
8799,246,1,4,6,1,4,25,Delayed
8800,353,2,4,6,10,3,45,Delayed
8801,111,5,3,4,13,4,25,Delayed
8802,6,5,6,2,12,1,0,On Time
8803,236,4,4,3,11,4,25,Delayed
8804,127,4,3,5,36,2,15,Delayed
8805,104,3,5,3,17,3,45,Delayed
8806,237,1,1,2,47,1,0,On Time
8807,155,4,2,3,29,3,45,Delayed
8808,257,2,5,4,3,3,45,Delayed
8809,235,5,5,6,29,4,25,Delayed
8810,289,1,4,6,10,3,45,Delayed
8811,40,5,4,5,46,1,0,On Time
8812,288,1,2,3,19,5,10,Delayed
8813,197,4,1,6,4,3,45,Delayed
8814,273,4,5,2,46,4,25,Delayed
8815,264,3,6,1,38,2,15,Delayed
8816,57,1,4,5,12,3,45,Delayed
8817,298,2,5,2,31,4,25,Delayed
8818,98,4,1,3,2,3,45,Delayed
8819,137,3,3,3,49,5,10,Delayed
8820,87,4,1,3,1,5,10,Delayed
8821,242,5,5,3,17,1,0,On Time
8822,199,4,5,2,25,5,10,Delayed
8823,310,1,2,4,5,4,25,Delayed
8824,84,3,5,3,48,5,10,Delayed
8825,242,1,4,3,14,4,25,Delayed
8826,281,2,6,2,10,3,45,Delayed
8827,323,2,2,6,21,1,0,On Time
8828,252,4,5,6,25,1,0,On Time
8829,190,3,1,2,35,5,10,Delayed
8830,152,3,5,3,3,2,15,Delayed
8831,302,3,1,3,18,5,10,Delayed
8832,278,3,1,2,50,2,15,Delayed
8833,139,4,5,3,36,5,10,Delayed
8834,176,1,1,5,39,4,25,Delayed
8835,8,4,6,1,33,4,25,Delayed
8836,295,1,3,6,48,2,15,Delayed
8837,235,5,2,6,17,1,0,On Time
8838,163,5,5,2,40,2,15,Delayed
8839,49,1,3,1,6,3,45,Delayed
8840,302,4,1,2,34,1,0,On Time
8841,38,2,1,2,26,2,15,Delayed
8842,136,4,2,1,42,3,45,Delayed
8843,310,2,3,6,31,3,45,Delayed
8844,219,4,3,4,49,5,10,Delayed
8845,348,3,5,3,28,2,15,Delayed
8846,296,3,1,3,36,4,25,Delayed
8847,34,5,4,3,13,5,10,Delayed
8848,352,5,5,1,21,1,0,On Time
8849,79,1,5,2,26,4,25,Delayed
8850,236,2,5,2,31,3,45,Delayed
8851,273,3,2,5,16,1,0,On Time
8852,161,4,2,3,31,5,10,Delayed
8853,175,1,5,6,13,3,45,Delayed
8854,308,4,6,4,30,3,45,Delayed
8855,221,3,4,3,32,3,45,Delayed
8856,9,3,3,6,5,4,25,Delayed
8857,289,3,3,6,12,5,10,Delayed
8858,113,3,1,4,39,5,10,Delayed
8859,205,4,3,3,41,4,25,Delayed
8860,186,1,3,1,37,5,10,Delayed
8861,341,3,4,3,4,3,45,Delayed
8862,197,5,3,6,42,3,45,Delayed
8863,266,1,4,2,48,3,45,Delayed
8864,262,5,2,3,43,5,10,Delayed
8865,248,4,4,5,29,2,15,Delayed
8866,115,3,2,4,41,1,0,On Time
8867,121,1,4,6,5,2,15,Delayed
8868,141,3,5,1,11,4,25,Delayed
8869,65,3,6,3,30,2,15,Delayed
8870,276,1,2,5,9,2,15,Delayed
8871,313,3,2,1,49,4,25,Delayed
8872,239,3,3,3,28,2,15,Delayed
8873,302,2,2,4,22,1,0,On Time
8874,10,2,4,1,11,5,10,Delayed
8875,233,1,5,3,21,4,25,Delayed
8876,195,1,5,6,6,2,15,Delayed
8877,12,3,3,5,26,3,45,Delayed
8878,177,5,4,2,16,3,45,Delayed
8879,177,1,4,1,14,4,25,Delayed
8880,217,3,1,4,35,3,45,Delayed
8881,11,5,2,4,42,1,0,On Time
8882,118,2,3,6,36,2,15,Delayed
8883,164,1,5,6,22,1,0,On Time
8884,39,3,6,3,2,1,0,On Time
8885,53,2,1,2,13,5,10,Delayed
8886,218,4,4,5,11,2,15,Delayed
8887,206,2,2,6,12,4,25,Delayed
8888,312,3,5,1,33,3,45,Delayed
8889,360,5,1,6,22,5,10,Delayed
8890,56,4,4,5,9,1,0,On Time
8891,118,4,5,1,44,3,45,Delayed
8892,253,4,5,1,7,2,15,Delayed
8893,286,1,4,1,17,1,0,On Time
8894,268,3,4,5,10,1,0,On Time
8895,291,4,3,6,38,2,15,Delayed
8896,333,2,5,3,39,4,25,Delayed
8897,180,5,4,5,46,5,10,Delayed
8898,358,3,6,3,25,2,15,Delayed
8899,235,2,6,5,27,3,45,Delayed
8900,343,1,1,2,30,3,45,Delayed
8901,196,4,2,3,30,1,0,On Time
8902,308,2,6,1,43,5,10,Delayed
8903,80,3,3,6,34,4,25,Delayed
8904,135,2,4,3,33,4,25,Delayed
8905,22,1,2,6,32,3,45,Delayed
8906,331,5,3,3,42,4,25,Delayed
8907,225,4,5,3,12,3,45,Delayed
8908,58,3,2,1,41,5,10,Delayed
8909,93,4,6,5,23,1,0,On Time
8910,192,4,3,5,29,3,45,Delayed
8911,103,4,4,3,43,5,10,Delayed
8912,7,2,4,5,1,3,45,Delayed
8913,128,2,3,3,20,2,15,Delayed
8914,55,5,5,6,10,3,45,Delayed
8915,231,1,6,4,19,5,10,Delayed
8916,362,3,3,6,23,4,25,Delayed
8917,62,2,1,4,21,3,45,Delayed
8918,240,4,3,1,43,1,0,On Time
8919,90,1,3,2,35,5,10,Delayed
8920,232,3,6,2,48,4,25,Delayed
8921,233,3,4,6,32,5,10,Delayed
8922,354,3,5,3,10,3,45,Delayed
8923,333,3,3,2,2,2,15,Delayed
8924,292,5,2,4,36,2,15,Delayed
8925,345,3,4,1,48,1,0,On Time
8926,152,1,4,3,6,1,0,On Time
8927,145,2,3,3,43,4,25,Delayed
8928,130,1,6,5,17,2,15,Delayed
8929,141,4,2,5,15,3,45,Delayed
8930,93,5,3,2,36,5,10,Delayed
